transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,age_group,revenue_per_item
330,2021-09-18,CUST330,Female,25,Beauty,4,50,200,2021,9,18-25,50.0
331,2021-02-11,CUST331,Male,28,Home,3,30,90,2021,2,26-35,30.0
332,2021-04-06,CUST332,Male,58,Books,4,300,1200,2021,4,50+,300.0
333,2021-02-05,CUST333,Female,54,Beauty,4,300,1200,2021,2,50+,300.0
334,2021-11-01,CUST334,Male,31,Clothing,3,300,900,2021,11,26-35,300.0
335,2021-02-04,CUST335,Female,47,Books,4,30,120,2021,2,36-50,30.0
336,2021-12-12,CUST336,Female,52,Beauty,3,50,150,2021,12,50+,50.0
337,2021-05-01,CUST337,Male,38,Sports,1,500,500,2021,5,36-50,500.0
338,2021-07-26,CUST338,Male,54,Sports,2,50,100,2021,7,50+,50.0
339,2021-03-03,CUST339,Female,22,Clothing,2,25,50,2021,3,18-25,25.0
340,2021-10-19,CUST340,Female,36,Home,4,300,1200,2021,10,36-50,300.0
341,2021-05-07,CUST341,Male,31,Clothing,4,50,200,2021,5,26-35,50.0
342,2021-10-24,CUST342,Female,43,Sports,4,500,2000,2021,10,36-50,500.0
343,2021-11-01,CUST343,Male,21,Beauty,2,25,50,2021,11,18-25,25.0
344,2021-01-21,CUST344,Female,42,Beauty,1,30,30,2021,1,36-50,30.0
345,2021-11-14,CUST345,Male,62,Home,1,30,30,2021,11,50+,30.0
346,2021-02-11,CUST346,Male,59,Books,2,500,1000,2021,2,50+,500.0
347,2021-08-03,CUST347,Male,42,Beauty,1,25,25,2021,8,36-50,25.0
348,2021-12-03,CUST348,Female,35,Home,2,300,600,2021,12,26-35,300.0
349,2021-10-26,CUST349,Female,57,Accessories,1,50,50,2021,10,50+,50.0
350,2021-10-17,CUST350,Male,25,Books,3,25,75,2021,10,18-25,25.0
351,2021-09-25,CUST351,Female,56,Electronics,3,30,90,2021,9,50+,30.0
352,2021-06-11,CUST352,Male,57,Beauty,2,500,1000,2021,6,50+,500.0
353,2021-05-14,CUST353,Male,31,Clothing,1,500,500,2021,5,26-35,500.0
354,2021-04-15,CUST354,Female,49,Books,4,50,200,2021,4,36-50,50.0
355,2021-12-09,CUST355,Female,55,Sports,1,500,500,2021,12,50+,500.0
356,2021-06-10,CUST356,Male,50,Books,3,500,1500,2021,6,36-50,500.0
357,2021-05-03,CUST357,Female,40,Books,3,25,75,2021,5,36-50,25.0
358,2021-05-16,CUST358,Female,32,Accessories,1,300,300,2021,5,26-35,300.0
359,2021-07-22,CUST359,Male,50,Sports,1,50,50,2021,7,36-50,50.0
360,2021-03-09,CUST360,Male,42,Clothing,4,25,100,2021,3,36-50,25.0
361,2021-12-10,CUST361,Female,34,Home,4,300,1200,2021,12,26-35,300.0
362,2021-11-27,CUST362,Male,50,Sports,1,25,25,2021,11,36-50,25.0
363,2021-06-03,CUST363,Male,64,Accessories,1,25,25,2021,6,50+,25.0
364,2021-08-23,CUST364,Female,19,Clothing,1,500,500,2021,8,18-25,500.0
365,2021-06-11,CUST365,Male,31,Accessories,1,300,300,2021,6,26-35,300.0
366,2021-02-07,CUST366,Male,57,Clothing,2,50,100,2021,2,50+,50.0
367,2021-01-05,CUST367,Female,57,Accessories,1,50,50,2021,1,50+,50.0
368,2021-08-23,CUST368,Female,56,Clothing,4,300,1200,2021,8,50+,300.0
369,2021-11-15,CUST369,Male,23,Accessories,3,500,1500,2021,11,18-25,500.0
370,2021-10-16,CUST370,Male,23,Books,2,30,60,2021,10,18-25,30.0
371,2021-02-21,CUST371,Female,20,Clothing,1,25,25,2021,2,18-25,25.0
372,2021-02-07,CUST372,Female,24,Sports,3,500,1500,2021,2,18-25,500.0
373,2021-10-03,CUST373,Female,25,Books,2,300,600,2021,10,18-25,300.0
374,2021-04-20,CUST374,Female,59,Electronics,3,25,75,2021,4,50+,25.0
375,2021-09-17,CUST375,Male,32,Sports,1,50,50,2021,9,26-35,50.0
376,2021-05-16,CUST376,Female,64,Clothing,1,30,30,2021,5,50+,30.0
377,2021-03-09,CUST377,Female,46,Clothing,4,50,200,2021,3,36-50,50.0
378,2021-06-28,CUST378,Male,50,Electronics,1,300,300,2021,6,36-50,300.0
379,2021-02-05,CUST379,Female,47,Sports,1,25,25,2021,2,36-50,25.0
380,2021-05-06,CUST380,Male,56,Beauty,2,300,600,2021,5,50+,300.0
381,2021-07-09,CUST381,Female,44,Accessories,4,25,100,2021,7,36-50,25.0
382,2021-05-26,CUST382,Female,53,Electronics,2,500,1000,2021,5,50+,500.0
383,2021-03-22,CUST383,Female,46,Clothing,3,30,90,2021,3,36-50,30.0
384,2021-08-13,CUST384,Male,55,Home,1,500,500,2021,8,50+,500.0
385,2021-10-06,CUST385,Male,50,Electronics,3,500,1500,2021,10,36-50,500.0
386,2021-12-27,CUST386,Female,54,Beauty,2,300,600,2021,12,50+,300.0
387,2021-06-04,CUST387,Male,44,Clothing,1,30,30,2021,6,36-50,30.0
388,2021-11-10,CUST388,Male,50,Home,1,25,25,2021,11,36-50,25.0
389,2021-12-01,CUST389,Male,21,Books,2,25,50,2021,12,18-25,25.0
390,2021-09-28,CUST390,Male,39,Books,2,50,100,2021,9,36-50,50.0
391,2021-01-05,CUST391,Male,19,Books,2,25,50,2021,1,18-25,25.0
392,2021-12-08,CUST392,Male,27,Beauty,2,300,600,2021,12,26-35,300.0
393,2021-10-11,CUST393,Female,22,Home,2,500,1000,2021,10,18-25,500.0
394,2021-06-03,CUST394,Female,27,Clothing,1,500,500,2021,6,26-35,500.0
395,2021-12-06,CUST395,Male,50,Books,2,500,1000,2021,12,36-50,500.0
396,2021-02-23,CUST396,Female,55,Books,1,30,30,2021,2,50+,30.0
397,2021-03-10,CUST397,Female,30,Beauty,1,25,25,2021,3,26-35,25.0
398,2021-05-16,CUST398,Female,48,Sports,2,300,600,2021,5,36-50,300.0
399,2021-03-01,CUST399,Female,64,Accessories,2,30,60,2021,3,50+,30.0
400,2021-02-24,CUST400,Male,53,Home,4,50,200,2021,2,50+,50.0
401,2021-10-11,CUST401,Female,62,Sports,1,300,300,2021,10,50+,300.0
402,2021-03-21,CUST402,Female,41,Sports,2,300,600,2021,3,36-50,300.0
403,2021-05-20,CUST403,Male,32,Home,2,300,600,2021,5,26-35,300.0
404,2021-05-25,CUST404,Male,46,Books,2,500,1000,2021,5,36-50,500.0
405,2021-11-06,CUST405,Female,25,Clothing,4,300,1200,2021,11,18-25,300.0
406,2021-04-18,CUST406,Female,22,Sports,4,25,100,2021,4,18-25,25.0
407,2021-06-25,CUST407,Female,46,Clothing,3,300,900,2021,6,36-50,300.0
408,2021-04-15,CUST408,Female,64,Clothing,1,500,500,2021,4,50+,500.0
409,2021-12-18,CUST409,Female,21,Books,3,300,900,2021,12,18-25,300.0
410,2021-11-21,CUST410,Female,29,Beauty,2,50,100,2021,11,26-35,50.0
411,2021-05-16,CUST411,Male,62,Home,4,50,200,2021,5,50+,50.0
412,2021-09-16,CUST412,Female,19,Electronics,4,500,2000,2021,9,18-25,500.0
413,2021-09-08,CUST413,Female,44,Sports,3,25,75,2021,9,36-50,25.0
414,2021-05-09,CUST414,Male,48,Books,4,25,100,2021,5,36-50,25.0
415,2021-01-27,CUST415,Male,53,Books,2,30,60,2021,1,50+,30.0
416,2021-02-17,CUST416,Male,53,Home,4,500,2000,2021,2,50+,500.0
417,2021-11-21,CUST417,Male,43,Electronics,3,300,900,2021,11,36-50,300.0
418,2021-08-05,CUST418,Female,60,Beauty,2,500,1000,2021,8,50+,500.0
419,2021-05-22,CUST419,Female,44,Accessories,3,30,90,2021,5,36-50,30.0
420,2021-01-23,CUST420,Female,22,Electronics,4,500,2000,2021,1,18-25,500.0
421,2021-01-02,CUST421,Female,37,Home,3,500,1500,2021,1,36-50,500.0
422,2021-06-20,CUST422,Female,28,Books,3,30,90,2021,6,26-35,30.0
423,2021-03-08,CUST423,Female,27,Accessories,1,25,25,2021,3,26-35,25.0
424,2021-11-23,CUST424,Male,57,Clothing,4,300,1200,2021,11,50+,300.0
425,2021-05-15,CUST425,Female,55,Books,4,30,120,2021,5,50+,30.0
426,2021-03-24,CUST426,Male,23,Beauty,3,50,150,2021,3,18-25,50.0
427,2021-08-15,CUST427,Male,25,Home,1,25,25,2021,8,18-25,25.0
428,2021-10-10,CUST428,Female,40,Home,4,50,200,2021,10,36-50,50.0
429,2021-12-28,CUST429,Male,64,Sports,2,25,50,2021,12,50+,25.0
430,2021-08-07,CUST430,Female,43,Accessories,3,300,900,2021,8,36-50,300.0
431,2021-10-15,CUST431,Male,63,Accessories,4,300,1200,2021,10,50+,300.0
432,2021-01-05,CUST432,Female,60,Clothing,2,500,1000,2021,1,50+,500.0
433,2021-02-27,CUST433,Male,29,Sports,4,50,200,2021,2,26-35,50.0
434,2021-02-08,CUST434,Female,43,Clothing,2,25,50,2021,2,36-50,25.0
435,2021-12-20,CUST435,Female,30,Clothing,3,300,900,2021,12,26-35,300.0
436,2021-03-18,CUST436,Female,57,Sports,4,30,120,2021,3,50+,30.0
437,2021-10-07,CUST437,Female,35,Clothing,4,300,1200,2021,10,26-35,300.0
438,2021-01-19,CUST438,Female,42,Beauty,1,30,30,2021,1,36-50,30.0
439,2021-07-09,CUST439,Male,50,Electronics,3,25,75,2021,7,36-50,25.0
440,2021-10-26,CUST440,Male,64,Books,2,300,600,2021,10,50+,300.0
441,2021-10-10,CUST441,Male,57,Sports,4,300,1200,2021,10,50+,300.0
442,2021-03-17,CUST442,Female,60,Beauty,4,25,100,2021,3,50+,25.0
443,2021-08-09,CUST443,Male,29,Books,2,300,600,2021,8,26-35,300.0
444,2021-03-07,CUST444,Female,61,Beauty,3,30,90,2021,3,50+,30.0
445,2021-01-22,CUST445,Female,53,Books,1,300,300,2021,1,50+,300.0
446,2021-06-07,CUST446,Male,21,Home,1,50,50,2021,6,18-25,50.0
447,2021-07-06,CUST447,Male,22,Electronics,4,500,2000,2021,7,18-25,500.0
448,2021-01-21,CUST448,Female,54,Beauty,2,30,60,2021,1,50+,30.0
449,2021-07-03,CUST449,Male,25,Books,4,50,200,2021,7,18-25,50.0
450,2021-04-18,CUST450,Female,59,Electronics,2,25,50,2021,4,50+,25.0
451,2021-12-16,CUST451,Female,45,Books,1,30,30,2021,12,36-50,30.0
452,2021-05-08,CUST452,Female,48,Sports,3,500,1500,2021,5,36-50,500.0
453,2021-12-08,CUST453,Female,26,Clothing,2,500,1000,2021,12,26-35,500.0
454,2021-02-22,CUST454,Female,46,Accessories,1,25,25,2021,2,36-50,25.0
455,2021-07-01,CUST455,Male,31,Clothing,4,25,100,2021,7,26-35,25.0
456,2021-10-14,CUST456,Male,57,Books,2,30,60,2021,10,50+,30.0
457,2021-07-28,CUST457,Female,58,Accessories,3,300,900,2021,7,50+,300.0
458,2021-11-14,CUST458,Female,39,Home,4,25,100,2021,11,36-50,25.0
459,2021-03-21,CUST459,Male,28,Electronics,4,300,1200,2021,3,26-35,300.0
460,2021-05-02,CUST460,Male,40,Clothing,1,50,50,2021,5,36-50,50.0
461,2021-03-25,CUST461,Female,18,Electronics,2,500,1000,2021,3,,500.0
462,2021-04-01,CUST462,Male,63,Sports,4,300,1200,2021,4,50+,300.0
463,2021-07-31,CUST463,Female,54,Electronics,3,500,1500,2021,7,50+,500.0
464,2021-01-13,CUST464,Male,38,Beauty,2,300,600,2021,1,36-50,300.0
465,2021-04-02,CUST465,Female,43,Clothing,3,50,150,2021,4,36-50,50.0
466,2021-06-20,CUST466,Male,63,Books,4,25,100,2021,6,50+,25.0
467,2021-07-30,CUST467,Female,53,Clothing,3,50,150,2021,7,50+,50.0
468,2021-12-09,CUST468,Male,40,Sports,1,25,25,2021,12,36-50,25.0
469,2021-05-08,CUST469,Male,18,Home,3,25,75,2021,5,,25.0
470,2021-05-17,CUST470,Female,57,Accessories,2,500,1000,2021,5,50+,500.0
471,2021-03-23,CUST471,Male,32,Accessories,3,50,150,2021,3,26-35,50.0
472,2021-12-26,CUST472,Female,38,Sports,3,300,900,2021,12,36-50,300.0
473,2021-02-25,CUST473,Male,64,Electronics,1,50,50,2021,2,50+,50.0
474,2021-07-15,CUST474,Female,26,Home,3,500,1500,2021,7,26-35,500.0
475,2021-01-20,CUST475,Male,26,Home,3,25,75,2021,1,26-35,25.0
476,2021-08-29,CUST476,Female,27,Books,4,500,2000,2021,8,26-35,500.0
477,2021-04-24,CUST477,Male,43,Clothing,4,30,120,2021,4,36-50,30.0
478,2021-04-13,CUST478,Female,58,Home,2,30,60,2021,4,50+,30.0
479,2021-08-24,CUST479,Male,52,Electronics,4,300,1200,2021,8,50+,300.0
480,2021-06-29,CUST480,Female,42,Accessories,4,500,2000,2021,6,36-50,500.0
481,2021-06-06,CUST481,Female,43,Home,4,300,1200,2021,6,36-50,300.0
482,2021-04-27,CUST482,Female,28,Books,4,300,1200,2021,4,26-35,300.0
483,2021-04-25,CUST483,Male,55,Clothing,1,30,30,2021,4,50+,30.0
484,2021-01-13,CUST484,Female,19,Clothing,4,300,1200,2021,1,18-25,300.0
485,2021-12-04,CUST485,Male,24,Home,1,30,30,2021,12,18-25,30.0
486,2021-04-09,CUST486,Female,35,Home,1,25,25,2021,4,26-35,25.0
487,2021-07-24,CUST487,Male,44,Clothing,4,500,2000,2021,7,36-50,500.0
488,2021-06-18,CUST488,Female,51,Home,3,300,900,2021,6,50+,300.0
489,2021-05-23,CUST489,Male,44,Beauty,1,30,30,2021,5,36-50,30.0
490,2021-02-05,CUST490,Male,34,Clothing,3,50,150,2021,2,26-35,50.0
491,2021-05-23,CUST491,Female,60,Sports,3,300,900,2021,5,50+,300.0
492,2021-06-29,CUST492,Male,61,Electronics,4,25,100,2021,6,50+,25.0
493,2021-11-25,CUST493,Male,41,Sports,2,25,50,2021,11,36-50,25.0
494,2021-09-18,CUST494,Female,42,Books,4,50,200,2021,9,36-50,50.0
495,2021-07-24,CUST495,Male,24,Beauty,2,30,60,2021,7,18-25,30.0
496,2021-12-14,CUST496,Male,23,Clothing,2,300,600,2021,12,18-25,300.0
497,2021-10-02,CUST497,Male,41,Books,4,30,120,2021,10,36-50,30.0
498,2021-06-19,CUST498,Female,50,Books,4,25,100,2021,6,36-50,25.0
499,2021-01-15,CUST499,Male,46,Electronics,2,30,60,2021,1,36-50,30.0
500,2021-03-01,CUST500,Female,60,Sports,4,25,100,2021,3,50+,25.0
501,2021-05-14,CUST501,Male,39,Clothing,2,30,60,2021,5,36-50,30.0
502,2021-04-02,CUST502,Male,43,Sports,3,50,150,2021,4,36-50,50.0
503,2021-10-25,CUST503,Male,45,Electronics,4,500,2000,2021,10,36-50,500.0
504,2021-05-16,CUST504,Female,38,Sports,3,50,150,2021,5,36-50,50.0
505,2021-01-20,CUST505,Male,24,Electronics,1,50,50,2021,1,18-25,50.0
506,2021-02-25,CUST506,Male,34,Books,3,500,1500,2021,2,26-35,500.0
507,2021-11-02,CUST507,Female,37,Home,3,500,1500,2021,11,36-50,500.0
508,2021-08-11,CUST508,Male,58,Accessories,2,300,600,2021,8,50+,300.0
509,2021-06-26,CUST509,Female,37,Sports,3,300,900,2021,6,36-50,300.0
510,2021-06-10,CUST510,Female,39,Accessories,4,50,200,2021,6,36-50,50.0
511,2021-08-12,CUST511,Male,45,Beauty,2,50,100,2021,8,36-50,50.0
512,2021-11-07,CUST512,Female,57,Electronics,1,25,25,2021,11,50+,25.0
513,2021-09-19,CUST513,Male,24,Books,4,25,100,2021,9,18-25,25.0
514,2021-03-01,CUST514,Female,18,Accessories,1,300,300,2021,3,,300.0
515,2021-07-17,CUST515,Female,49,Clothing,3,300,900,2021,7,36-50,300.0
516,2021-10-23,CUST516,Male,30,Books,4,25,100,2021,10,26-35,25.0
517,2021-04-08,CUST517,Female,47,Books,4,25,100,2021,4,36-50,25.0
518,2021-05-11,CUST518,Female,40,Books,1,30,30,2021,5,36-50,30.0
519,2021-01-23,CUST519,Female,36,Beauty,4,30,120,2021,1,36-50,30.0
520,2021-12-29,CUST520,Female,49,Sports,4,25,100,2021,12,36-50,25.0
521,2021-08-12,CUST521,Female,47,Accessories,4,30,120,2021,8,36-50,30.0
522,2021-01-01,CUST522,Male,46,Home,3,500,1500,2021,1,36-50,500.0
523,2021-09-24,CUST523,Female,62,Beauty,1,300,300,2021,9,50+,300.0
524,2021-10-03,CUST524,Male,46,Electronics,4,300,1200,2021,10,36-50,300.0
525,2021-12-18,CUST525,Female,47,Clothing,2,25,50,2021,12,36-50,25.0
526,2021-12-10,CUST526,Male,33,Clothing,2,50,100,2021,12,26-35,50.0
527,2021-04-11,CUST527,Male,57,Books,2,25,50,2021,4,50+,25.0
528,2021-07-06,CUST528,Female,36,Electronics,2,30,60,2021,7,36-50,30.0
529,2021-08-09,CUST529,Female,35,Clothing,3,50,150,2021,8,26-35,50.0
530,2021-02-05,CUST530,Female,18,Clothing,4,30,120,2021,2,,30.0
531,2021-12-07,CUST531,Male,31,Clothing,1,500,500,2021,12,26-35,500.0
532,2021-06-19,CUST532,Female,64,Accessories,4,30,120,2021,6,50+,30.0
533,2021-11-16,CUST533,Male,19,Accessories,3,500,1500,2021,11,18-25,500.0
534,2021-06-10,CUST534,Male,45,Home,2,500,1000,2021,6,36-50,500.0
535,2021-12-06,CUST535,Male,47,Electronics,3,30,90,2021,12,36-50,30.0
536,2021-03-05,CUST536,Female,55,Books,4,30,120,2021,3,50+,30.0
537,2021-06-03,CUST537,Female,21,Beauty,1,500,500,2021,6,18-25,500.0
538,2021-09-17,CUST538,Male,18,Books,3,50,150,2021,9,,50.0
539,2021-06-08,CUST539,Male,25,Home,1,500,500,2021,6,18-25,500.0
540,2021-12-08,CUST540,Female,46,Beauty,3,300,900,2021,12,36-50,300.0
541,2021-07-29,CUST541,Male,56,Sports,1,500,500,2021,7,50+,500.0
542,2021-06-17,CUST542,Female,20,Clothing,1,50,50,2021,6,18-25,50.0
543,2021-07-26,CUST543,Male,49,Books,2,300,600,2021,7,36-50,300.0
544,2021-12-23,CUST544,Female,27,Books,1,25,25,2021,12,26-35,25.0
545,2021-06-01,CUST545,Male,27,Clothing,2,25,50,2021,6,26-35,25.0
546,2021-10-11,CUST546,Female,36,Books,4,50,200,2021,10,36-50,50.0
547,2021-03-07,CUST547,Male,63,Electronics,4,500,2000,2021,3,50+,500.0
548,2021-04-09,CUST548,Female,51,Home,2,30,60,2021,4,50+,30.0
549,2021-08-04,CUST549,Female,50,Sports,2,50,100,2021,8,36-50,50.0
550,2021-12-07,CUST550,Male,40,Accessories,3,300,900,2021,12,36-50,300.0
551,2021-07-14,CUST551,Male,45,Accessories,3,300,900,2021,7,36-50,300.0
552,2021-12-13,CUST552,Female,49,Accessories,3,25,75,2021,12,36-50,25.0
553,2021-03-31,CUST553,Male,24,Accessories,4,300,1200,2021,3,18-25,300.0
554,2021-11-12,CUST554,Female,46,Accessories,3,50,150,2021,11,36-50,50.0
555,2021-10-19,CUST555,Male,25,Sports,1,300,300,2021,10,18-25,300.0
556,2021-06-04,CUST556,Female,18,Home,1,50,50,2021,6,,50.0
557,2021-07-27,CUST557,Female,20,Accessories,3,30,90,2021,7,18-25,30.0
558,2021-10-08,CUST558,Female,41,Electronics,1,25,25,2021,10,36-50,25.0
559,2021-01-01,CUST559,Female,40,Books,4,300,1200,2021,1,36-50,300.0
560,2021-06-05,CUST560,Female,25,Accessories,1,50,50,2021,6,18-25,50.0
561,2021-05-27,CUST561,Female,64,Books,4,500,2000,2021,5,50+,500.0
562,2021-04-18,CUST562,Male,54,Home,2,25,50,2021,4,50+,25.0
563,2021-08-09,CUST563,Male,20,Beauty,2,30,60,2021,8,18-25,30.0
564,2021-10-24,CUST564,Male,50,Accessories,2,50,100,2021,10,36-50,50.0
565,2021-11-07,CUST565,Female,45,Electronics,2,30,60,2021,11,36-50,30.0
566,2021-12-02,CUST566,Female,64,Books,1,30,30,2021,12,50+,30.0
567,2021-06-14,CUST567,Female,25,Accessories,3,300,900,2021,6,18-25,300.0
568,2021-08-27,CUST568,Female,51,Electronics,1,300,300,2021,8,50+,300.0
569,2021-08-15,CUST569,Male,52,Home,4,50,200,2021,8,50+,50.0
570,2021-08-15,CUST570,Male,49,Clothing,1,500,500,2021,8,36-50,500.0
571,2021-12-12,CUST571,Female,41,Sports,1,50,50,2021,12,36-50,50.0
572,2021-04-20,CUST572,Male,31,Accessories,4,500,2000,2021,4,26-35,500.0
573,2021-09-19,CUST573,Male,49,Electronics,2,30,60,2021,9,36-50,30.0
574,2021-08-31,CUST574,Female,63,Clothing,2,25,50,2021,8,50+,25.0
575,2021-03-28,CUST575,Male,60,Sports,2,50,100,2021,3,50+,50.0
576,2021-12-04,CUST576,Female,33,Accessories,3,50,150,2021,12,26-35,50.0
577,2021-02-13,CUST577,Male,21,Clothing,4,500,2000,2021,2,18-25,500.0
578,2021-05-26,CUST578,Female,54,Sports,4,30,120,2021,5,50+,30.0
579,2021-09-21,CUST579,Female,38,Clothing,1,30,30,2021,9,36-50,30.0
580,2021-12-06,CUST580,Female,31,Electronics,3,500,1500,2021,12,26-35,500.0
581,2021-11-21,CUST581,Female,48,Beauty,2,30,60,2021,11,36-50,30.0
582,2021-11-14,CUST582,Male,35,Home,3,300,900,2021,11,26-35,300.0
583,2021-06-21,CUST583,Female,24,Home,4,25,100,2021,6,18-25,25.0
584,2021-02-17,CUST584,Female,27,Clothing,4,50,200,2021,2,26-35,50.0
585,2021-05-01,CUST585,Female,24,Sports,1,25,25,2021,5,18-25,25.0
586,2021-12-11,CUST586,Male,50,Books,1,50,50,2021,12,36-50,50.0
587,2021-06-08,CUST587,Female,40,Electronics,4,300,1200,2021,6,36-50,300.0
588,2021-04-26,CUST588,Male,38,Accessories,2,30,60,2021,4,36-50,30.0
589,2021-04-12,CUST589,Female,36,Clothing,2,500,1000,2021,4,36-50,500.0
590,2021-03-17,CUST590,Male,36,Clothing,3,300,900,2021,3,36-50,300.0
591,2021-01-13,CUST591,Male,53,Clothing,4,25,100,2021,1,50+,25.0
592,2021-01-24,CUST592,Female,46,Electronics,4,500,2000,2021,1,36-50,500.0
593,2021-05-06,CUST593,Male,35,Beauty,2,30,60,2021,5,26-35,30.0
594,2021-09-01,CUST594,Female,19,Sports,2,300,600,2021,9,18-25,300.0
595,2021-11-09,CUST595,Female,18,Clothing,4,500,2000,2021,11,,500.0
596,2021-02-07,CUST596,Female,64,Beauty,1,300,300,2021,2,50+,300.0
597,2021-08-22,CUST597,Male,22,Electronics,4,300,1200,2021,8,18-25,300.0
598,2021-08-01,CUST598,Male,37,Beauty,4,30,120,2021,8,36-50,30.0
599,2021-11-19,CUST599,Female,28,Books,2,50,100,2021,11,26-35,50.0
600,2021-10-22,CUST600,Female,59,Clothing,2,500,1000,2021,10,50+,500.0
601,2021-04-10,CUST601,Male,19,Electronics,1,30,30,2021,4,18-25,30.0
602,2021-12-23,CUST602,Female,20,Electronics,1,300,300,2021,12,18-25,300.0
603,2021-07-16,CUST603,Female,40,Beauty,3,30,90,2021,7,36-50,30.0
604,2021-09-11,CUST604,Female,29,Beauty,4,50,200,2021,9,26-35,50.0
605,2021-07-24,CUST605,Male,37,Sports,2,500,1000,2021,7,36-50,500.0
606,2021-05-05,CUST606,Male,22,Books,1,50,50,2021,5,18-25,50.0
607,2021-03-17,CUST607,Male,54,Clothing,3,25,75,2021,3,50+,25.0
608,2021-12-02,CUST608,Female,55,Sports,3,500,1500,2021,12,50+,500.0
609,2021-12-19,CUST609,Female,47,Sports,2,50,100,2021,12,36-50,50.0
610,2021-01-03,CUST610,Female,26,Accessories,2,300,600,2021,1,26-35,300.0
611,2021-02-24,CUST611,Male,51,Sports,3,500,1500,2021,2,50+,500.0
612,2021-08-06,CUST612,Female,61,Clothing,1,500,500,2021,8,50+,500.0
613,2021-04-23,CUST613,Female,52,Electronics,3,30,90,2021,4,50+,30.0
614,2021-04-01,CUST614,Female,39,Clothing,4,300,1200,2021,4,36-50,300.0
615,2021-12-23,CUST615,Female,61,Clothing,4,25,100,2021,12,50+,25.0
616,2021-09-23,CUST616,Male,41,Accessories,2,50,100,2021,9,36-50,50.0
617,2021-08-26,CUST617,Male,34,Electronics,1,30,30,2021,8,26-35,30.0
618,2021-01-26,CUST618,Female,27,Clothing,1,50,50,2021,1,26-35,50.0
619,2021-10-13,CUST619,Male,47,Beauty,4,25,100,2021,10,36-50,25.0
620,2021-05-08,CUST620,Male,63,Books,3,25,75,2021,5,50+,25.0
621,2021-03-04,CUST621,Female,40,Electronics,2,500,1000,2021,3,36-50,500.0
622,2021-08-22,CUST622,Female,49,Beauty,3,25,75,2021,8,36-50,25.0
623,2021-03-10,CUST623,Male,34,Beauty,3,50,150,2021,3,26-35,50.0
624,2021-08-26,CUST624,Female,34,Electronics,3,300,900,2021,8,26-35,300.0
625,2021-12-08,CUST625,Male,31,Accessories,1,300,300,2021,12,26-35,300.0
626,2021-09-29,CUST626,Female,26,Home,4,500,2000,2021,9,26-35,500.0
627,2021-10-14,CUST627,Male,57,Beauty,1,50,50,2021,10,50+,50.0
628,2021-11-01,CUST628,Female,19,Books,4,50,200,2021,11,18-25,50.0
629,2021-06-12,CUST629,Male,62,Sports,2,25,50,2021,6,50+,25.0
630,2021-08-15,CUST630,Male,42,Sports,2,50,100,2021,8,36-50,50.0
631,2021-11-10,CUST631,Male,56,Home,3,30,90,2021,11,50+,30.0
632,2021-09-16,CUST632,Female,26,Sports,4,25,100,2021,9,26-35,25.0
633,2021-08-07,CUST633,Male,39,Beauty,4,30,120,2021,8,36-50,30.0
634,2021-10-08,CUST634,Male,60,Beauty,4,500,2000,2021,10,50+,500.0
635,2021-08-17,CUST635,Female,63,Electronics,3,300,900,2021,8,50+,300.0
636,2021-03-23,CUST636,Female,21,Clothing,3,500,1500,2021,3,18-25,500.0
637,2021-09-01,CUST637,Male,43,Sports,2,300,600,2021,9,36-50,300.0
638,2021-08-19,CUST638,Male,46,Sports,1,500,500,2021,8,36-50,500.0
639,2021-05-13,CUST639,Female,62,Home,4,50,200,2021,5,50+,50.0
640,2021-05-07,CUST640,Female,51,Home,4,30,120,2021,5,50+,30.0
641,2021-11-23,CUST641,Female,40,Home,1,300,300,2021,11,36-50,300.0
642,2021-05-22,CUST642,Female,54,Home,4,25,100,2021,5,50+,25.0
643,2021-09-24,CUST643,Female,28,Electronics,3,30,90,2021,9,26-35,30.0
644,2021-09-06,CUST644,Male,23,Books,3,25,75,2021,9,18-25,25.0
645,2021-11-17,CUST645,Female,35,Books,4,30,120,2021,11,26-35,30.0
646,2021-05-03,CUST646,Male,38,Clothing,3,30,90,2021,5,36-50,30.0
647,2021-05-21,CUST647,Male,59,Electronics,3,500,1500,2021,5,50+,500.0
648,2021-08-14,CUST648,Male,53,Clothing,4,300,1200,2021,8,50+,300.0
649,2021-02-09,CUST649,Female,58,Beauty,2,300,600,2021,2,50+,300.0
650,2022-01-01,CUST650,Male,55,Books,1,30,30,2022,1,50+,30.0
651,2021-05-27,CUST651,Male,51,Electronics,3,50,150,2021,5,50+,50.0
652,2021-05-01,CUST652,Female,34,Home,2,50,100,2021,5,26-35,50.0
653,2021-05-20,CUST653,Male,54,Books,3,25,75,2021,5,50+,25.0
654,2021-06-21,CUST654,Male,42,Home,3,25,75,2021,6,36-50,25.0
655,2021-06-13,CUST655,Female,55,Sports,1,500,500,2021,6,50+,500.0
656,2021-10-04,CUST656,Male,29,Books,3,30,90,2021,10,26-35,30.0
657,2021-02-11,CUST657,Male,40,Clothing,1,25,25,2021,2,36-50,25.0
658,2021-03-12,CUST658,Male,59,Clothing,1,25,25,2021,3,50+,25.0
659,2021-03-19,CUST659,Female,39,Books,1,30,30,2021,3,36-50,30.0
660,2021-04-29,CUST660,Female,38,Clothing,2,500,1000,2021,4,36-50,500.0
